comment,SEJ_label,PEJ_label,MRJ_label
지들 정권에서 치른 선거도 힘없는 야당이 부정선거? 그럼 문재인정권에서 야당인 석열이도 부정선거로 당선되었냐?,1,1,1
"반란군 모두 색출해서 처벌하라.707은 국민에게 총을 겨눴다.
명령이였다...개소리",1,1,1
2찍 20% 안되는것들이 날뛰네 ㅋㅋㅋㅋㅋㅋㅋ,1,1,1
선관위 자료훼손해서 조작한다음 부정선거로 몰아 민주당 의석수 줄이고 싶었겠지. 선거부정까지 저건 그냥 탄핵도 사치다,1,1,1
부정선거를 왜 군인이 관여를 해? 검찰 경찰은 뻘로 있어? 군인이 국민을 수사해? 말이 되냐??,1,1,1
아니 그니까 부정선거조사를 왜 니들이 하냐고 니들이 검찰이야? 말같지도 않은 소리를하고 있어 그딴 소리로 계엄령이 덮어질 것 같냐?,1,1,1
고작 극우유튜버들이 한말가지고 계엄령을 질러서 선관위를 쳐들어갔다고? ㅎㅎㅎ 그러니까 명태균같은 브로커한테도 대통령이 놀아나지 ㅉㅉ,1,1,1
국힘에서 유승민같은 배신자가 또나오면 그땐우리가처단한다.절대로 탄핵은 결사반대다.,1,1,1
여기 댓글들 보니 계엄해도 윤통을 지지하는 글들이 많네. 나라가 망할려나 보구나 ~~~~ㅎㅎ,1,1,1
윤석열 이 부정선거로 당선된거니까 이런 자료들을 파기하려고 김용현이가 꼼수쓴건데.... 어쩌나 김용현은 윤석열 과내란수괴로 사형당하게 생겼으니......,1,1,1
아하  지난 국회의원 선거 조작해서  무효로  만들려고 했던거네,0,1,1
국힘이 이기면 정상적인 선거? 민주당이 이기면 부정선거?2찍 개돼지들 ㅋㅋㅋ 애쓴다,1,1,1
ㅍㅎㅎ 쇼를 한다. 설렁 그렇다하더라도 총부리를 국민에게 들이대는 대통령을 두둔하다니. 시대가 어느 시대인데 말도  안되는 짓을. 정리들 차리세요.,1,1,1
부정선거로 꾸며서 민주당 박살내려했나봐. 정말 박정희나 전두환보다 10배 이상 악랄하네,1,1,1
2찍 댓글들 부정선거로 몰아가넼ㅋㅋㅋ그걸 왜 계엄군이 하냐 검찰 경찰 국정원 다 손에 쥐고있으면서 걔들은 못한대?,1,1,1
명태균 폰 깔꺼같으니까 조작하러들어갔지 무슨 부정선거 조사..의혹있으면 정식절차 밟아 조사해도 될일을,1,1,1
장난하나 대통령 바뀌기 전까지 외국인들 안 온다.,1,1,1
동맹국에 통보도 안하고 국빈 방문중에 갑자기 계엄을 선포하는 나라가 어디가 안전한거임? ㅋㅋㅋㅋㅋ 진짜 저것들은 아무일도 없었다라고 할려는건가?,1,1,1
모지리 윤석열 아조씨 때문에 우리나라가 🐕판이당 ㅠㅠㅠ,1,1,1
내가 지금 뭘 보고 있는건가?평행우주인가?,0,0,0
사고는 누가 치고 수습은 누가 하냐?,0,0,0
계엄령2가 안나온다는 보장이 없는데?,0,0,0
내란이 아니라면서?정상들 아니야.스스로 무덤 파서 들어가라...나라는 이미 개망신 당했다.,1,1,1
K 관광을 대통령이 계엄으로 Kill 해버림,0,1,1
그냥 국격을 추락 시켜놓고 지금오겠냐?,1,1,1
"진짜 무능하다. 이미 반란으로 국격 바닥 만들고, 경제 폭망 해놓고 입으로 백날 떠들어 봐라. 너무 너무 무능하고 무식하다.",1,1,1
"탄핵 마무리 안되면  본격적인  탈출 러쉬 이어질거다이스라엘을 강건너 불구경 하듯 했는데
내가 겪을줄이야",0,0,1
휴. 문체부와 외교부 놈들아 너희들 같으면자기 기분 드럽다고 계엄을 선포하는 정신나간 대통령이 있는 나라에 오고 싶겠냐?,1,1,1
"솔직히 정부가 뭐 했냐영화에 케이팝에 열심히 요리해놨더만 플레이팅 마친걸
한순간에 그냥 믹서기에 갈아버리네",0,0,1
쑥대밭된 나라에 누가 오겠냐. 미국 국방장관도 방문취소하는 마당에.,1,1,0
외국 정상하고 정상회담날에 친위쿠테타를 벌였는데 잘도 이런 개소리가 통하겠다,1,1,1
이 시국에 오고 싶겠냐,0,0,0
ㅋ 한심한것들. 니들 같으면 지금 한국에 돈 들여서 여행가고 싶겠니?,1,1,1
이정도면 싸이코패스+소시오패스 최상급 또라이 아님?,1,1,1
나라 망신은 망나니 윤완용이 다 시킨다,1,1,1
너 같으면 오겠니~~?,0,1,0
너 같으면 계엄선포한 나라에 관광 가겠냐?,0,1,0
"아 정부에 바보만 모였나?
  대통령이 미친짓하는데  누가오나",1,1,1
초유의 계엄사태를 일으킨 장본인 윤석열을 끌어내려야만 해결된다. 다른 방법은 없다.,1,1,1
너같으면 오겠냐? 정부가 정말 요즘 무슨생각인건지....,0,1,1
정상운영하는데 계엄으로 니네 죽어도 상관없으면 들어와 ㅋ 이러고 있다 윤석열 대통령 만든 2찍들은 근처 높은데서 떨어져라 니네가 마시는 공기가 아깝다,1,1,1
ㅋㅋㅋㅋ 미친 게 맞네,1,1,0
오겠냐고 ㅋㅋㅋ Martial Law가 해외 사람들한테 어떤 의미로 읽히는지 아무도 모르냐 배운놈들이라는게?,1,1,1
탄핵만큼 좋은 홍보 방법이 없다.,0,0,0
진짜 정신이상자 한 놈 때문에,1,1,1
윤서겨리 빵에 가두면 관광 도시 대한민국으로 세계에 선전 할수 있을듯 ㅋㅋㅋㅋㅋㅋㅋ,1,1,1
장난치는것도아니고 뭐하자는거고 돈이 썩어나냐 관광객이 쓰는 돈 한푼이 아까울시기에 참담하다,1,1,1
와서 같이 촛불 듭시다 촛불집회 다른 나라에서 보기 힘든 광경일 겁니다,0,0,0
탄핵 구경와라. 너네 나라에서는 못보는 거야. 안전하게 구경할 수 있어.,0,1,0
어이가 없네ㅋ그럴거면 애초에 하지를 말던가,1,1,0
똥은 지들이싸고 누구보고 치우래,1,1,1
애초에 이런 서한을 보낸다는 자체가 문제가 생겼다는 증거다.,0,0,0
니 같으면 오겠냐고 ㅋㅋㅋㅋ 윤재앙이가 외교적 사망선고를 때려버렸는데 ㅋㅋㅋㅋ,1,1,1
"야 내란수괴가 대통인데 누가오니?
니가 내려오면 관광온단다",1,1,0
진짜 미치광이 내란수괴하나 때문에 나라가 아주 개박살이 났구나,1,1,1
윤석열이 사고안치겠다는 담화문 발표해야하는거 아냐  휴전선 에서 사고 치면 대한민국 나락간다,0,1,1
너같으면 쿠테타 나는 나라에 오겠니? 괜히 투자금이 빠져 나가겠나?,0,1,0
"왔다가 두번째 발동 계엄령 당할수도 , 어느 나라에서 계엄령 구경 할까",0,1,0
여긴 전세계에서 제일 위험한 대통령을 보유한국가입니다 1+1대통령  절대로 오지마세요,1,1,1
잡아넣기전까지 오겠냐? 해결이안됐는데,0,1,1
너 같으면 오겠냐? 일본에 계엄령 떨어졌었다고 생각해봐라.,1,1,1
가뜩이나 내수시장이 꽁꽁 얼어붙었는데 계엄령으로 인해 관광객이 안오면 소상공인들은 이제 어쩌냐~~~,0,0,0
나 같아도 여행 안오것다,0,0,0
대한민국은 누가 이름을 지었는지 아는 사람?,0,0,0
ㅋㅋㅋ.....~~!!  국가 반란 실패 했으니    관광  오라는거네........,1,1,1
외국 정상이 와 있어도 사고치는데 관광객 따위는 신경이나 쓸까 불안해서 오겠냐,1,1,1
비상계엄하면 외교 정치 경제 사회 안보 민생에 부정적인 효과가 생긴다는 걸 정말 몰랐다고?  그러면 더 빨리 댓똥 자리 내놓고 여당하는걸 포기해야지,1,1,1
굥한테 돈 받아간 나라는 예의상이라도 와라. 굥이 있는데 어느 나라가 믿겠냐!,1,1,1
"오는놈이 이상허지..
너같으면 오것냐..
나라 꼴아지 하고는..",1,1,1
정부 제정신이세요?????,1,1,1
우리식당 정상영업 합니다 짤이 떠오르는 상황,0,0,0
대통령이 저러는데 오겠냐? 생각을 해봐 입장 바꿔서,0,0,0
계엄 후폭풍 꺼지지도 않았는데 무슨 소용이냐곸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,1,1
나같음 이렇게 발악할시간에 해외도피하겠다.부정선거는 사형이야 민주범죄당인,1,1,1
과대망상인지 아닌지는 까보면 알건데?ㅋㅋㅋㅋ 왜 그걸 못하게 막는거지?,0,1,1
ㅋㅋㅋㅋㅋ 너네 떨고있니,0,1,0
기자님 이 시간 부로 잘 생각하고 기사 쓰세요 부정선거가 사실로 드러가면 본인 기사도 증거가 되서 내란죄로 처벌 받을수 있어요,0,1,1
발악하는 걸 보니 수명이 곧 끝났다는 걸 민주당이 직감하나보네. 역시 진실이 승리한다,0,1,1
일국의 대통이 본인 모가지걸고 계엄했는데 뭔 망상이냐일단 증거나오면 증거앞에서 고개숙이거라.,1,1,1
민주당 쫄 ? 🤣🤣🤣🤣🤣🤣🤣,0,1,1
이번에 부정선거 관여한 모든 내란범죄자들 싹다 잡아 들여야 한다.,1,1,1
더불당은 조금만 기다려 봐라.  어떠한 결과가 나오는지!  지금까지 잘 먹고 잘 살았지. 이제 얼마남지 않은것같네. 어쩌나?,0,1,1
민주가 똥줄이 타나보다 일단 짚어볼만한가치는있다 짚어보고 아니면 탄핵하면되지않나? 왜이리 서두르나?,0,1,1
ㅋㅋㅋㅋ이제 슬슬 후달리제 ?,0,1,1
"캐삭빵가면되긋다이
부정선거vs계엄령이면 스토리 쥑인다

어차피 한놈은 죽는거고",1,1,1
범죄당 냄새맡았네. 젖될거 같다는... ㅋㅋㅋ,1,1,1
망상이요ㅋㅋㅋ 우습네요ㅎㅎㅎ,0,1,0
민주당 이제 큰일났네ᆢ 표현방법도 왜이리 북한스타일이냐?,1,1,1
정치에 군개입은 절대 안된다 21세기에 우리니라는 도대체 얼마나 퇴보한건가 ㅠㅠ,0,1,1
"내란죄가 성립 되려면 방송국,국회,사법부 장악을 해야 성립이 되는줄 아는데?",0,0,1
호주도 중국의 개입이 있어서 난리가 났으니 이 참에 확실한 조사가 이루어 지길,0,0,1
사전투표는 무조건 없어져야 한다,0,0,1
성동격서 ㅠㅠ 국회가 타겟이 아니었구만 뭘 가져간거야?,0,0,0
의심하다 이리 된거야?,0,0,0
이로서 밝혀졌네 이것들 일부 극우 유튜브 보고 정치한다 나라꼴 잘돌아간다,1,1,1
윤대통령님 진짜 민주당 저 것들 싹 다 뿌리를 뽑아주세요 부정선거 다 사형시켜주세요,1,1,1
끼리끼리 모여서 경우의 수를 ...?에라이 ...,1,1,1
수사를 하려면 검경을 통해 해야지 막하는구나 진짜. 혼자 GTA 찍고 있네 ㅋㅋㅋㅋ,1,1,1
국민이 투표한 국민의 소리를 의심하는 건가?????,0,0,1
부정선거를 밝힌다면 상황이반전되긴 하지,0,0,1
선관위도 국회랑 동일한 헌법기관이다. 고로 계엄군이 들이닥쳤다? 내란죄 ㅅㄱ,0,1,1
그럼 대통령 선거도 부정선거였냐,0,1,0
극우유투버 수준의 대통령과 동조하는 언론사 ㅋㅋ대한민국을 움직이는게 보수유투브찌라시냐  그냥 다탄핵하고 없애라 답이없네와,1,1,1
부정선거증거 반드시밝혀내라 그러면 공산민주것들전부잡아낼수있다,1,1,1
그건 그냥 윤똘마니 검사들한테 수사지시하면 되는거 아닌가? 계엄군이 수사하는 이유는..이젠 검사도 못 믿것다?,1,1,1
과연 한동훈이 몰랐을까?? 제일먼저 도착한 이유가 궁금하네.,0,0,1
놀랍다  이게 사실이면 국방장관도 대단한 인물이네,0,0,1
민주주의를 유린한 진정한 뻘겅이들ㅉㅉ,1,1,1
부정선거라고 믿는 근거가뭐니? 천공이 그러든? 대한민국 국민 80프로 봉이냐?,0,1,1
선관위는 헌법기관인데 그게 바로 내란이다.,0,1,1
이거 잘만하면 판뒤집히겠는데 ㅋㅋㅋㅋㅋㅋ,0,0,1
노인네들 유튜브 시청 금지시켜야한다ㅋㅋ,1,1,1
제갈공명 윤석렬!!!! 화이팅,0,0,1
지지율 개박살 나니까 부정선거로 몰아가려고 계엄령 때린거네. 결국 극우유투버 수준정도였나,1,1,1
아뭐야 댓글들 왜이래 하고 뵜더니 역시나 중앙일보였어 ㅋㅋㅌㅌㅋㅋㅋㅋㅋㅋ 우파 집합소,1,1,1
부정선거로 당선된건 윤  아니었나,0,1,1
극우 유튜버 음모론을 혼자 팩트로 믿고 계엄령 실시한 정신나간 인간 인간도 아니다 괴물이다,1,1,1
부정선거때문에 계엄령 한다  ㅋㅋㅋ 말장난 하냐,1,1,1
오히려 국짐쪽 표가 많이 나와서 의심되긴하던데?ㅋㅋ,0,1,1
두창이가 원한게 그거구나 부정선거라고 선관위털고 조작해서 재선거하려고 ㅋㅋㅋㅋㅋ,0,1,1
부정선거 꼭 밝혀주세요,0,0,0
부정선거 믿는 노인네들 보면 웃겨 죽겠음ㅋㅋ 멍청하니까 유튜브 보고 그런걸 믿지ㅋㅋ 내 부모였으면 호적에서 팠다 진짜,1,1,1
부정선거 위혹을 명명백백히 규명하라,0,0,0
그날 국회로 안온 빨간 당원 모두 용산 윤총독이랑 공범이다,1,1,1
윤두창 마지막 승부수 걸었노 ㅋㅋㅋㅋㅋ,0,1,1
이 시대에 부정선거???,0,0,0
부정선거는 니덜이 했잖아~~~!  윤석열 김건희 명태균이 공천개입하고~~   도대체 저것덜  빨 리  즉 시 체포해서 끌어내려!,1,1,1
이런짓을하고도 대통령이 탄핵이안된다?앞으로 국민상대로 무슨짓을 할지 모릅니다,1,1,1
권력의 정점에서 충분히 기다리면 될일이었는데 이렇게 급하게 미친짓을까지 벌인  이유가 뭐겠습니까??? 참나 손바닥으로 하늘 가리냐,0,1,1
늬들이 이따위로 하면서 108표나 받은게 부정선거 아니냐? 부정선거 증거 찾는게 아니라 너희 증거 없애려 간 거 아냐??,1,1,1
ㅎㅎㅎㅎ 수사할라고 계엄을 한다고??ㅎㅎㅎㅎ  인생을 게임처럼 사네 ㅎ,1,1,1
즈그들이 지면 부정이래 ㅋㅋㅋㅋㅋㅋ 참 지능떨어지니깐 편하게 산다,1,1,1
정신  못 차리는 댓글부대 많네ㅋㅋ 와...,1,1,1
정치는 잘 모르고. 관심도. 없지만. 스스로 사직하는게 탄핵 보다는 좀더 나을듯,0,0,1
부정선거 이재명방탄 정부마비로 경찰로 통제불가 계엄사태 합법이다,1,1,1
ㅋㅋㅋㅋ물타기 보소 ㅋㅋㅋ,0,1,0
윤석열과 김용현 머리 속에 뭐가 있는짘ㅋㅋㅋㅋㅋ 대충 알겠다 ㅋㅋㅋ,1,1,1
이야... 이말을 믿는 사람이 있네~~신기하다...,0,0,0
대통령 선거가 부정선거다. 니네는 사형감이다,1,1,1
"어후..그놈의 부정선거ㅋㅋㅋㅋ그럼 지는 대통령이 어떻게 된거야??
지도 부정선거로 됐나보네??",1,1,1
이해찬이 민주당 백년 집권 주장할 때 이미 얘네는 세팅이 다 되어 있었던거지,0,1,1
부정선거 다 잡아들이자,1,0,1
2찍이들 단체로 미쳤다 ㅋㅋㅋ 이번 선거 때 정권을 윤석열이 깆고있는데 부정선거는 민주당 ㅋㅋㅋ 말이된다고 봄?,1,1,1
말대로면 증거를 찾는게 아니고  심었다는 얘기 아니냐?,0,1,0
100명은 즉시  사형 시켜야 다시는 이런 내란이 안 일어난다~~  실패하니  어이가 없다.,1,1,1
부정선거란 말에 민주당의 침묵이 너무 길다.그리 후달리더냐..  징역가자 얘들아,1,1,1
그래서 증거를 못찾은거잖아. 2찍이들 아직도 정신 못차려?,1,1,1
윤썩렬 당선이 부정선거 아님?,1,1,1
어 증거나왔음 진작에 공개했어~  ㅋㅋㅋㅋ 노인들 윤석열 빠는거 역겹네,1,1,1
살다가 선관위 수사하려고 비상계엄 선포한다는 국가는 처음보네. 이걸 국민들이 납득할거라 생각하는 자체가 더 황당.,0,1,1
부정선거꼭밝혀서 국회해산 가즈아~~~~가짜국회에서 탄핵한들~~~~~ㅋ,1,1,1
민주당이  뭔짓했는지  생각할수있는  사람이라면 꼭 좀봅시다https://youtu.be/ljSwPvVE3uQ?si=t558Ogny9IA5NRyn,1,1,1
댓글부대야?부정선거가 말이되?대통령 선거도 털어봐라   본인 정권에 부정선거 의혹이라?의혹으로 군대를 보내?  의혹은 김여사가 더 많지 않아?,1,1,1
대선 찢이랑 민좃당 180석 투표조작이였다. 군대동원해서 전부 총 . 살 시켜.,1,1,1
이번에는 그냥 넘어가지말고 꼭 부정선거 진실이 세상밖으로 나오길 바랍니다!!!! 제발~~,0,0,1
부정선거가 확실하다면 그 배후는 중국과 북한일게 뻔하다,1,1,1
윤석열 대통령 께서는 삼국시대 제갈량 같은분이네요,0,0,1
윤통 큰일 제대로 하시네요 감동...결말도 제대로 나오길 제발~,0,0,1
댓글들을 보니 대한민국의 미래가 어둡구나..,0,0,0
"이걸 믿는놈들이 있다는게 진짜 ㅋㅋㅋ 지가 당선되고 치룬 선거에서도 진걸 왜 부정선거탓해, , ,",1,1,1
